lanes,is_intersection,is_two_way_street,bike_maneuver,vehicle_maneuver,maneuver_direction,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,is_bike_infringement,vehicle_speed_mean,vehicle_speed_min,vehicle_speed_max,distance_mean,distance_min,distance_max,bike_speed_mean,bike_speed_min,bike_speed_max,level,real_risk
1,1,1,stop,stop,from_left,0,1,1,0,0,1,1,6.9313404631,0.0001473871,15.9376,8.22865343902439,7.872167,9.082023,1.01455236341463,0.1307541,1.893877,normal,warning
1,1,1,stop,stop,same_direction,0,0,0,0,0,0,0,5.97821263254703,2.462697e-06,26.70435,4.57726882278481,2.596676,7.160931,1.25042189681117,7.379615e-06,8.683912,hard,warning
2,1,1,straight,straight,opposite_direction,1,0,0,0,0,0,1,17.9796116666666,17.75961,18.19962,6.74212883333333,6.351247,7.175878,12.5458808333333,12.39676,12.6945,normal,warning
2,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,49.8940697727272,49.64668,50.00006,4.40183959090909,1.524521,9.227106,26.9385384090909,26.35374,27.51552,hard,danger
4,1,0,turn_right,turn left,opposite_direction,0,0,1,0,0,0,1,29.8285015189873,29.43997,30.00039,4.65700105063291,2.020915,9.486439,12.8780244303797,12.19322,13.78203,hard,warning
1,0,1,straight,stop,opposite_direction,0,0,1,0,0,0,1,0.0001514132426751,0.0001430506,0.0001717999,5.03425429299363,2.300673,9.527512,13.3901781528662,11.74447,14.18562,normal,warning
1,0,1,straight,straight,from_right,0,0,0,0,0,0,0,25.084208973384,10.9594,37.83972,8.18614353612167,6.530249,9.483179,24.5148567680608,21.84672,26.60029,normal,warning
2,1,1,straight,straight,same_direction,0,0,0,0,0,0,0,6.60462900431034,1.969561,13.37713,7.8692886400862,6.255728,9.482697,7.7173178275862,5.467934,11.69899,hard,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,26.8752308448275,5.808603,60.00017,7.59888548275862,6.06484,9.412021,26.4426965517241,26.25569,26.60251,hard,warning
2,0,1,straight,straight,opposite_direction,1,0,1,0,0,0,1,14.1301488292682,6.840153,21.42017,3.15151463414634,1.377091,7.225405,6.88675885365853,5.815082,8.086268,hard,danger
1,0,1,turn_right,straight,same_direction,0,0,1,0,0,0,1,49.9368211290322,49.64683,50.00026,6.35896096774193,5.220642,9.132857,8.96503893548387,7.953196,10.1753,easy,warning
1,1,1,turn_right,turn_right,same_direction,0,0,0,0,0,1,1,15.2391691603053,12.63774,17.83946,3.62522239694656,1.780227,7.178415,26.198324351145,24.81578,27.84559,hard,danger
3,1,1,turn_right,straight,same_direction,0,0,0,0,1,1,1,73.6881119047619,72.20586,75.47911,7.28416409523809,6.770354,8.426242,17.3331709523809,17.13844,17.47868,hard,warning
3,1,1,turn left,straight,same_direction,0,0,0,0,1,0,1,25.8759036363636,19.44221,34.34805,6.63376366666666,4.735837,9.066679,8.04841573737373,7.084848,8.8163,hard,warning
2,0,1,turn left,straight,opposite_direction,0,0,1,0,0,0,1,49.8042907142857,49.4,50.0,4.32970945238095,1.236819,9.539809,32.2126695238095,31.76217,32.67832,easy,danger
1,1,1,stop,turn_right,from_left,0,0,0,0,0,0,0,18.6834783040935,16.1711,23.54534,4.85786538011695,2.336099,9.493237,0.0023185148707602,0.0001879237,0.01094427,hard,warning
1,1,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,48.6601827272727,46.56767,50.0036,6.68923321212121,5.861393,8.644834,17.533863030303,17.14932,17.91615,easy,warning
2,0,1,straight,straight,same_direction,1,0,0,0,0,0,1,22.9734683229813,22.8473,23.00484,5.69548077018633,4.304202,8.805673,7.36287601863354,4.948827,11.32118,easy,warning
1,0,1,turn left,straight,opposite_direction,0,0,1,0,1,0,1,59.7365019999999,59.40054,60.00029,8.070299,7.628636,8.531468,8.8848472,8.828116,8.925144,hard,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,19.9529175510204,19.86696,20.00089,6.35882018367346,5.198996,9.061052,30.8651636734693,29.54711,32.27844,normal,warning
1,1,1,straight,turn_right,same_direction,0,0,0,0,1,1,1,24.7271504651162,24.10112,25.32622,6.11694137209302,5.551945,7.199432,35.2213541860465,34.67099,35.77158,normal,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,19.8941445454545,19.63399,20.00023,5.22648492207792,3.121064,9.412124,21.2151694805194,19.9447,22.56246,easy,danger
3,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,48.6203082608695,45.19843,51.99136,5.82151114492753,4.203462,9.240656,7.39975973913043,7.193445,7.672626,hard,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,23.8580778307692,6.311419,50.0,7.61549653846153,6.214901,9.319016,23.0154796923076,22.19428,23.83552,normal,warning
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,26.7910000990099,25.25307,27.00087,4.24632533663366,1.363905,9.417754,61.1566392079207,58.5467,64.2208,normal,danger
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,24.9207734545454,19.67931,32.35893,5.79323988181818,4.873494,9.116466,6.53731338181818,5.782759,8.609817,hard,warning
2,1,1,straight,straight,same_direction,0,0,0,0,0,0,0,12.9933393982169,0.001058746,35.01369,5.49936806349206,0.0,9.519506,13.0982434920634,11.47159,14.87224,hard,collision
1,0,1,stop,stop,from_right,0,0,0,0,1,0,1,0.0001779638266519,0.0001741555,0.000182186,5.60977829295154,4.081112,8.269531,2.41587627988986,0.01649017,5.233219,hard,warning
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,5.06423956074766e-05,4.952163e-05,5.776631e-05,4.54746125233644,1.855568,9.509976,31.163754859813,29.54257,32.68005,hard,danger
4,1,0,turn_right,turn left,opposite_direction,0,0,1,0,0,0,1,29.0671404166666,25.20024,30.00009,6.4045288125,5.40408,8.761194,20.6552735416666,20.42076,20.93395,hard,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,19.9651601980198,19.8667,20.00009,5.90941261386138,4.433927,9.209452,7.66097224752475,6.838966,8.30324,easy,warning
1,0,1,straight,turn_right,same_direction,0,0,0,0,0,0,0,3.54771853152541,3.897486e-05,12.80083,4.21784916996047,0.9127784,6.905952,7.94764748221343,3.272043,14.758,hard,danger
1,1,1,turn left,straight,same_direction,0,0,0,0,0,0,0,5.10307884742014,0.2401177,10.72009,5.45703274447174,1.404196,9.455317,10.5116836633906,6.665236,13.26414,hard,danger
1,0,1,straight,stop,same_direction,0,0,0,0,0,0,0,1.19447143381578e-05,8.565902e-07,3.174738e-05,5.11656572039473,1.620348,9.546968,11.0421634703947,6.266676,26.0085,hard,danger
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,25.9669710869565,25.82673,26.0002,4.34869991304347,1.745104,6.968858,3.49807308695652,2.061912,4.749548,normal,danger
2,1,1,turn_right,turn_right,same_direction,0,0,0,0,1,0,1,11.1830700949264,2.473404e-05,50.0,5.98159945925926,0.0,9.561999,11.0655768271604,7.383965,16.23191,normal,collision
1,1,1,stop,turn_right,same_direction,0,0,0,0,0,0,0,24.0363215151515,18.97463,29.40559,4.62588168181818,2.685913,7.171433,0.0001020583201515,2.36765e-05,0.0001855098,hard,warning
4,1,0,straight,turn left,same_direction,0,0,0,0,0,0,0,19.9700479545454,19.86667,20.0046,5.01515294090909,1.927283,9.510354,6.59604723195454,0.01539119,13.46818,hard,danger
1,1,1,straight,straight,opposite_direction,0,1,1,0,0,1,1,18.4335756521739,15.61035,20.0,5.5379662173913,2.119049,9.513638,16.0179323913043,15.40825,16.62675,normal,warning
3,1,1,turn_right,straight,same_direction,0,0,0,0,1,1,1,9.65208568181818,3.04008,16.26408,7.3028900340909,7.037149,7.440191,10.111252625,9.247802,10.89404,hard,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,24.7543583333333,11.94573,31.14573,5.27828075438596,4.448368,6.896301,27.4952750877192,23.34892,34.06143,hard,warning
1,0,1,straight,stop,same_direction,0,0,1,0,0,0,1,0.0001266193585616,0.0001237238,0.0001358231,6.64829923972602,5.119766,9.088674,6.44554878424657,4.682456,10.71532,hard,warning
1,0,1,turn_right,turn_right,opposite_direction,1,0,1,0,0,0,1,25.0100985714285,24.37454,26.02354,6.94942485714285,5.422633,8.755661,10.72602,10.30177,11.09017,normal,warning
2,1,1,straight,straight,same_direction,0,0,1,0,0,0,1,49.7969576923076,49.40001,50.00005,7.35112242307692,5.980292,8.905757,19.5184161538461,19.1861,19.85044,normal,warning
4,1,0,turn_right,turn_right,same_direction,0,0,0,0,0,0,0,5.70519767881205,2.869577e-05,14.56513,3.56172039383561,2.080823,9.073083,11.051552229452,8.621609,12.92578,hard,warning
1,0,1,straight,straight,from_left,0,0,0,0,0,0,0,77.3743058695652,73.89472,80.00001,4.63518208695652,2.160328,9.063311,17.1778308695652,17.02299,17.35402,hard,warning
4,1,0,stop,turn left,opposite_direction,0,0,1,1,0,0,1,29.8430545833333,29.40666,30.00773,5.28307169791666,3.360855,8.882449,3.21051760416666,1.056482,4.991282,hard,warning
2,1,1,turn left,straight,same_direction,0,0,0,0,0,0,0,31.0962004359516,0.001419638,50.00004,5.86417299628252,2.020621,9.559761,19.1051926394052,13.97108,23.69288,normal,warning
1,0,1,straight,straight,opposite_direction,0,1,1,0,0,1,1,12.2939261827957,9.326033,15.80775,3.85940756989247,1.810894,7.108078,17.892777204301,16.65377,19.12779,normal,danger
1,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,19.9842321621621,19.86675,20.00022,4.59444316216216,1.830197,9.531743,25.3296948648648,23.79593,26.80618,easy,danger
1,0,1,straight,straight,opposite_direction,1,0,0,0,0,0,1,49.8168513888888,49.4002,50.00129,6.531289,5.614929,8.735448,11.9552191666666,10.95268,12.85677,easy,warning
2,1,1,straight,straight,same_direction,0,0,0,0,1,1,1,49.795525375,49.40012,50.00192,6.0694148125,3.343638,9.487164,28.679621125,24.18392,40.45595,normal,warning
1,0,1,straight,straight,same_direction,0,0,1,0,0,0,1,0.0001298902695652,0.000122653,0.0001349665,6.26599076521739,5.120282,9.018932,21.9283578260869,20.80324,23.0201,hard,warning
2,1,1,turn left,straight,from_right,0,0,0,1,1,1,1,25.943592051282,25.82668,26.00004,6.23766564102564,4.016253,8.595204,14.2715712820512,13.83092,14.69761,normal,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,39.9706925,39.73429,40.00028,5.82492985,5.166955,7.197336,19.251148,19.1522,19.36704,hard,warning
4,1,0,turn_right,turn left,opposite_direction,0,0,1,0,0,0,1,19.7582092405063,19.30555,20.50483,4.68932573417721,2.087525,9.415747,22.5351720253164,22.04724,22.79765,hard,warning
1,0,1,straight,straight,opposite_direction,1,0,1,0,0,0,1,22.4590605660377,20.06688,24.8516,6.85178418867924,6.124585,8.638503,13.9249118867924,13.32014,14.50373,normal,warning
2,1,1,turn left,straight,from_left,0,0,0,0,0,1,1,4.97878908173008,0.0001391424,29.121,5.65733650442477,4.738309,8.717309,7.4624684159292,6.949385,8.259327,hard,warning
1,1,1,turn left,turn left,same_direction,0,0,1,0,0,1,1,15.8308462408759,10.46236,20.00001,2.84820643978102,0.6375132,6.894596,8.77726510583941,6.344738,11.62241,hard,danger
2,1,1,turn left,straight,from_left,0,0,0,0,0,0,0,19.0059405,17.56929,20.00156,5.1120776125,2.896715,9.40778,21.534386625,20.81494,22.23337,hard,warning
4,1,0,turn_right,turn left,opposite_direction,0,0,1,0,0,0,1,29.9129915789473,29.58668,30.00002,4.41959036842105,1.517011,9.306785,29.147658245614,28.66304,29.58844,hard,danger
1,0,1,reverse,straight,same_direction,0,0,0,0,1,0,1,19.9562858503401,16.15902,23.756,4.8810436802721,1.981104,9.547266,3.81776448816326,0.02046941,5.603111,normal,danger
2,1,1,straight,straight,opposite_direction,0,0,1,0,0,1,1,49.4385937499999,47.09039,50.00104,5.63935795833333,2.274133,9.437957,16.1838295833333,15.87248,16.49491,normal,warning
1,1,1,stop,turn_right,from_left,0,0,0,0,0,0,0,2.52399377287934,0.0001445496,20.83022,1.80731200817995,1.300138,7.074661,0.38953033309411,3.634757e-05,5.399103,hard,danger
1,1,1,straight,straight,from_left,0,0,0,0,0,1,1,2.99525044523041,7.115053e-05,19.09694,8.32563336111111,7.69084,9.484147,2.73795925486111,0.1963801,5.123091,hard,warning
1,0,1,reverse,straight,same_direction,0,0,0,0,1,0,1,49.4838833870967,44.32362,50.00009,4.34875738709677,1.328243,9.301455,5.80973911290322,4.729584,6.817295,normal,danger
2,1,0,turn_right,turn_right,same_direction,0,0,0,0,0,1,1,24.4216530165289,14.41487,50.00108,5.04515145454545,3.752101,9.019302,9.69127451652892,7.593917,12.56843,normal,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,32.510017012987,23.993,50.00191,3.76278064285714,1.011421,9.548004,9.91342412337662,8.988802,10.8843,hard,danger
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,49.8635086363636,49.54112,50.00138,6.45577740909091,5.381997,9.004584,5.29686852272727,5.245609,5.342178,easy,warning
1,1,1,turn left,stop,from_right,1,0,0,0,1,1,1,0.0001095759714285,0.0001065919,0.0001147831,7.5715745,6.896811,8.283753,8.49752495238095,7.733507,9.212127,hard,warning
2,0,1,reverse,straight,same_direction,0,0,1,0,0,0,1,19.9727825984251,19.86656,20.00854,3.91820054015748,0.5551708,9.242399,6.90929796062992,6.55262,7.245728,easy,danger
1,1,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,11.2286222222222,10.56994,11.90404,8.94845055555555,8.432524,9.487973,23.7332155555555,23.63087,23.83552,normal,warning
1,1,1,straight,straight,from_left,0,0,0,0,0,0,0,49.8008119999999,49.40001,50.00001,7.12244827999999,6.780416,8.028277,0.02035174652,0.009575753,0.03323637,normal,warning
1,1,1,stop,stop,same_direction,0,0,0,0,0,0,0,4.28580497792016,5.867643e-05,21.78008,3.03839081935483,2.592984,7.146419,0.0001199001560483,7.379615e-06,0.0003773956,hard,warning
1,1,1,straight,stop,opposite_direction,0,1,0,0,0,1,1,0.0001088280697183,0.0001043969,0.0001129093,5.81738059154929,4.21433,9.303331,19.944769084507,18.19983,21.66208,normal,warning
1,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,30.9466576470588,30.79331,31.00023,4.24047215686274,1.629869,9.370499,27.501722745098,26.53842,28.44693,easy,danger
1,1,1,straight,straight,from_left,1,0,1,0,0,0,1,7.1913624895767,0.0009564365,39.09199,5.42366502272727,4.680725,7.192672,2.41275974764204,0.001288057,8.623292,hard,warning
1,0,0,straight,stop,opposite_direction,0,0,1,0,0,0,1,2.75615695629032e-05,6.959796e-07,7.318493e-05,4.70329572580645,2.02803,9.525334,26.9400523387096,23.99215,29.84399,hard,warning
1,0,1,straight,stop,same_direction,0,0,0,0,0,0,0,8.07181025954198e-05,7.837801e-05,8.860356e-05,5.07234830534351,1.490717,9.524735,18.18478870229,11.01886,26.0086,hard,danger
1,0,1,straight,straight,opposite_direction,1,0,1,0,0,0,1,42.9987299999999,42.99868,42.99878,7.0202405,6.952616,7.087865,10.582135,10.57298,10.59129,hard,warning
1,1,1,stop,turn_right,from_left,0,0,0,0,0,0,0,29.2040613761467,24.11375,37.9031,4.90370790825688,2.351684,9.441436,0.000397096852477,5.843687e-05,0.0008887351,hard,warning
1,0,1,straight,straight,opposite_direction,1,0,0,0,0,0,1,1.53240654618813,0.0001583621,4.636174,6.21531632203389,5.71069,7.261764,12.6930877966101,12.44368,12.94778,normal,warning
2,1,1,straight,straight,same_direction,0,0,0,0,0,0,0,49.8331908196721,49.4,50.00819,4.31839326229508,2.934894,7.184989,10.7352842950819,9.909396,11.62121,hard,warning
1,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,22.9746115094339,22.84671,23.00015,4.44589288679245,1.727848,9.562479,8.67335199056603,7.221225,11.74222,hard,danger
1,1,1,straight,turn_right,same_direction,0,0,0,0,0,0,0,20.4531551006711,14.64036,30.07314,5.75450175167785,5.057325,7.217004,12.570220067114,11.13995,12.98494,normal,warning
2,1,1,straight,straight,same_direction,0,0,0,0,0,1,1,35.9569349090909,35.76,36.00672,6.3935609090909,5.299904,8.949748,8.79516494545454,8.712619,9.246505,normal,warning
1,0,1,straight,stop,same_direction,0,0,0,0,0,0,0,16.8915321428571,16.66342,17.06204,7.87205502380952,6.808684,9.239244,0.0048571709642857,0.0005952181,0.01002812,hard,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,25.7050457692307,19.39831,52.784,3.06421522115384,1.310361,7.913815,11.7827630288461,10.89847,13.1256,hard,danger
2,1,1,turn_right,straight,from_left,0,0,0,0,0,1,1,49.3812409859155,46.62008,50.00002,4.25029152112676,1.328283,9.321347,10.1474454929577,9.386176,10.82946,hard,danger
1,0,1,straight,stop,from_left,1,0,1,0,1,0,1,2.80456063480496,0.0001365726,9.359879,3.75589716030534,1.793669,7.162269,8.76967644274809,4.769687,12.15083,hard,danger
2,1,1,straight,straight,same_direction,0,0,0,0,0,0,0,9.18005534883721,5.400053,12.96006,4.62333811627906,2.610451,7.139089,33.4455790697674,32.9219,33.96843,hard,warning
1,0,1,straight,straight,same_direction,0,0,0,0,1,1,1,38.6212720277777,3.680988,50.0,3.00407634305555,0.0,9.376133,7.57841304166666,4.948529,8.717825,normal,collision
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,9.83825424946634,3.6994e-05,23.18205,6.02754387317073,5.656784,7.249284,9.70699628292682,6.582348,15.00462,hard,warning
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,48.1670343283582,41.37301,50.00001,4.67034042537313,1.806407,9.470754,23.3536967910447,21.68124,25.04159,normal,danger
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,19.9617741121495,19.86666,20.00031,4.31860737009345,0.2887599,9.433111,52.89187,37.99312,56.37925,easy,danger
1,0,1,reverse,straight,opposite_direction,1,0,1,0,0,0,1,39.1557412727272,35.48375,42.82774,6.8080827090909,6.043036,8.683928,1.94529335090909,0.5884033,3.256946,normal,warning
1,0,1,stop,turn_right,same_direction,1,0,0,0,0,0,1,24.8749129473684,18.59045,30.54274,6.63818898947368,5.515312,8.912228,1.18181178621052,0.01795639,3.109121,hard,warning
2,0,1,straight,straight,opposite_direction,1,0,1,0,0,0,1,16.5027567469879,14.37384,18.84554,5.26427293975903,3.124404,9.368595,21.5284168915662,8.545208,26.3329,easy,warning
2,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,49.9021038461538,49.42182,50.01272,5.42511023076923,3.841183,7.164919,14.7961284615384,14.63446,14.95477,hard,warning
2,1,0,turn left,stop,opposite_direction,0,0,1,1,0,0,1,0.0048913782803738,0.004882643,0.004899537,6.22257211214953,4.653866,9.592356,23.7448557943925,22.94281,24.65013,easy,warning
1,0,1,straight,straight,opposite_direction,0,0,1,0,1,0,1,18.3802390210526,7.616937,45.37027,3.90801130526315,1.712923,9.223675,17.3206686315789,16.3972,17.96035,normal,danger
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,49.89225,49.40046,50.00119,4.28339979729729,1.560313,9.394526,6.75452732432432,6.668653,6.822862,easy,danger
1,1,1,straight,stop,opposite_direction,0,1,0,0,0,1,1,4.31723523076923e-05,3.421008e-05,5.059236e-05,6.64652769230769,5.713307,8.919502,44.0349396153846,43.41033,44.69781,hard,warning
3,1,1,stop,stop,same_direction,0,0,0,0,0,0,0,2.18410213651777,1.070738e-07,25.46,7.56497168535825,5.27185,9.179394,0.816705157850155,0.0001803162,5.197505,easy,danger
2,1,1,straight,straight,same_direction,0,0,0,0,0,1,1,15.760675822,4.254967,26.47927,7.331243774,6.255736,8.425436,16.25908398,11.8456,18.3602,normal,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,50.6813113414634,49.40001,54.80156,5.07566587804878,2.927513,9.338034,12.5957185365853,12.10982,13.49894,hard,warning
2,1,1,turn left,turn_right,same_direction,0,0,1,0,1,1,1,22.8119796515151,5.068239,30.00001,8.54714425757575,7.83446,9.526525,20.9234325757575,20.36282,21.37301,hard,warning
3,1,0,turn_right,turn_right,same_direction,1,0,0,1,1,1,1,16.9412965648854,14.25753,20.72569,3.59829095419847,2.253516,7.146941,4.87983267557251,0.06171778,11.43713,normal,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,31.9947944117647,22.57128,50.00192,3.30340171568627,2.110101,9.451731,20.571551617647,15.76976,26.13785,hard,warning
1,1,1,straight,stop,from_right,0,1,1,0,0,1,1,0.0001462406259067,0.000139303,0.0001515094,4.42220330051813,3.19251,7.025814,11.2627569844559,8.450977,13.61779,normal,warning
1,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,19.9794749056603,19.86673,20.0002,4.48487065094339,1.837322,9.465518,11.4483905943396,7.221225,15.98271,hard,danger
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,42.8040905172413,39.04293,46.56695,6.929585,6.190373,8.748734,8.81937910344827,8.421371,9.568223,hard,warning
2,0,1,straight,stop,same_direction,0,0,0,0,0,0,0,4.90373366972477e-05,4.663063e-05,5.123481e-05,7.63251524770642,6.415564,9.065417,6.35373022935779,5.971889,7.187798,normal,warning
2,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,28.9462736507936,28.80672,29.00047,4.26602231746031,1.197559,9.540473,25.9294084126984,25.71746,26.07469,normal,danger
2,1,1,turn left,straight,same_direction,0,0,0,0,0,1,1,49.8011957999999,49.3994,50.00201,4.16826205,1.049979,9.534031,15.931726,15.74519,16.00713,hard,danger
1,1,1,straight,straight,opposite_direction,0,0,0,0,0,1,1,2.66029718181818e-05,2.575125e-05,2.976651e-05,8.07011912121212,7.367907,8.852603,13.8025066666666,13.42359,14.18237,hard,warning
3,1,1,turn_right,straight,from_left,0,0,0,0,1,0,1,19.9733627407407,19.86667,20.01479,4.94025314814814,3.122106,8.617391,10.2231515037037,9.204204,10.77883,easy,warning
1,1,1,stop,turn_right,from_left,0,0,1,0,0,0,1,10.5144266066666,9.305081,12.71056,5.91737854,2.152339,9.388043,0.241464254219999,0.002236957,1.910521,hard,warning
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,49.8164533333333,49.40046,50.00085,6.56753722222222,5.581521,8.885715,36.1178355555555,35.41567,36.807,hard,warning
1,1,1,straight,straight,same_direction,1,0,1,0,0,0,1,0.0001641400297169,0.0001555782,0.0001678917,5.86261413207547,5.19581,7.274153,7.25666843396226,3.945931,10.43822,hard,warning
2,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,49.8448287096774,49.39934,50.00842,4.46866830645161,1.710617,9.313997,4.1112459516129,4.057209,4.285669,easy,danger
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,49.8811172222222,49.4599,50.00018,4.44351128888888,1.643236,9.449886,12.6683748888888,12.20091,13.23148,hard,danger
2,1,1,turn left,straight,from_right,0,0,0,0,1,1,1,2.35685849206349,1.153644,3.541665,8.3561456031746,7.214973,9.520524,9.18367888888888,7.872852,10.32965,normal,warning
1,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,2.12063999099099e-05,1.809547e-05,2.211074e-05,6.30456968468468,5.16848,9.036365,22.6188899099099,21.56675,23.60858,hard,warning
2,1,0,turn left,turn left,opposite_direction,1,0,1,1,0,1,1,29.9497151428571,29.73334,30.00001,6.96115848571428,6.468579,8.247926,15.7331471428571,15.37765,16.10828,hard,warning
1,1,1,turn_right,stop,from_right,0,1,1,0,1,1,1,0.0001521479032653,0.0001485649,0.000156649,6.37093785306122,5.533176,8.879295,13.1931207346938,11.41743,15.39602,easy,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,1,0,1,9.85436043396226,9.638457,10.03665,5.22402750943396,4.380845,7.193634,16.204976226415,15.86342,16.58311,normal,warning
4,1,0,turn_right,turn left,opposite_direction,0,0,1,0,0,0,1,19.793003015873,19.12695,20.39241,6.37732941269841,5.444965,8.688637,17.5786471428571,16.61737,18.85498,hard,warning
1,1,1,straight,stop,from_left,1,0,1,0,0,1,1,48.3340329166666,46.37274,49.9995,7.15077179166666,6.830923,7.914504,3.55291266666666,3.273881,3.642486,hard,warning
1,1,1,reverse,stop,from_right,0,1,1,0,0,1,1,1.76639361306917,0.0001482972,6.69303,5.52433337305699,3.753636,6.88819,3.23751361575129,0.03159411,7.12232,normal,warning
1,1,0,turn_right,straight,same_direction,0,0,0,0,0,1,1,10.0194641719745,9.653238,12.13292,3.96494816921942,0.0,9.158396,29.6400419745222,24.67135,41.05727,hard,collision
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,19.889031953125,19.65969,20.00023,7.053963821875,0.5991352,9.565378,26.7584041927083,14.85033,52.15627,easy,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,44.418926,42.70579,46.12801,4.5104199,2.64922,7.060499,18.4425524999999,18.37745,18.50788,easy,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,24.9512781506849,24.83354,25.00208,6.15183969863013,4.884309,9.117984,6.87332493150685,6.360324,7.635739,hard,warning
4,1,0,reverse,turn left,same_direction,0,0,0,0,1,0,1,29.9351926153846,29.40668,30.00001,6.6964419076923,5.686287,9.166011,4.19569756923076,3.641389,5.252449,hard,warning
1,1,1,turn_right,turn_right,same_direction,1,0,0,0,0,0,1,49.834654054054,49.4,50.00001,6.90898402702702,6.313812,8.341731,6.57303808108108,6.55835,6.597425,normal,warning
1,0,0,turn left,straight,opposite_direction,1,0,1,0,1,1,1,49.9018143589743,49.62,50.00931,5.97681053846153,4.753128,8.620268,18.0593646153846,18.04683,18.07402,hard,warning
2,1,1,stop,straight,from_left,0,0,0,0,0,0,0,7.92363775508521,4.427501e-05,18.23151,7.56125539436619,6.849799,9.364481,0.0039650702323943,0.0007423253,0.006765178,normal,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,8.849648e-05,8.453475e-05,9.245821e-05,7.218914,7.187173,7.250655,11.41844,11.40673,11.43015,hard,warning
4,1,0,turn_right,turn left,opposite_direction,0,0,1,0,0,0,1,19.9992878125,19.99614,19.99978,6.6753696875,5.355063,8.801828,20.7266265625,19.67484,21.78961,hard,warning
2,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,49.88631,49.44699,50.00125,4.52693378947368,1.791041,9.255166,37.5947481578947,36.63923,38.59484,hard,danger
2,1,0,turn_right,turn left,opposite_direction,0,0,1,1,0,0,1,29.83616175,29.39992,30.00175,3.2903057775,0.8628371,6.981947,9.922101525,9.840858,10.00609,easy,danger
1,0,1,turn left,stop,same_direction,0,0,0,0,1,1,1,6.05502261904761e-05,5.599959e-05,6.41372e-05,6.99420580952381,6.97155,7.039546,6.0355728095238,5.853349,6.191349,normal,warning
1,0,1,straight,straight,same_direction,0,0,0,0,0,1,1,29.5355575555555,19.04947,40.9516,1.87237565585925,0.0,7.04974,17.090069037037,15.86342,18.93035,normal,collision
1,1,1,turn left,stop,from_left,1,0,1,0,0,0,1,5.5511005125,2.730097,8.424782,5.72883005,4.9775,7.225742,17.221289875,16.66372,17.90913,normal,warning
1,1,1,turn_right,straight,from_right,0,1,0,0,0,1,1,20.8983762745098,17.68816,24.19316,5.40587711764705,3.496152,9.210426,38.4156423529411,38.14257,38.89234,normal,warning
3,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,74.5047125581395,70.72748,78.28392,6.3689858372093,5.207708,8.981921,16.3206165116279,16.14865,16.56352,easy,danger
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,36.8422140689655,36.39983,37.00026,6.52400377241379,5.670095,8.819582,21.3802368275862,17.99287,24.65099,hard,warning
