lanes,is_intersection,is_two_way_street,bike_maneuver,vehicle_maneuver,maneuver_direction,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,is_bike_infringement,vehicle_speed_max,distance_min,bike_speed_max,level,real_risk
1,no,no,straight,stop,same_direction,no,no,no,no,no,no,no,0.0001808476,0.7385163,11.93031,normal,danger
1,no,yes,reverse,stop,from_right,yes,no,no,no,yes,no,yes,27.83237,0.0,7.044104,hard,collision
3,yes,yes,turn_right,turn left,same_direction,no,no,no,yes,yes,yes,yes,30.00001,4.391139,24.90041,normal,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,50.00135,6.090847,28.09404,hard,warning
2,yes,no,turn left,straight,same_direction,no,no,no,yes,yes,yes,yes,54.5284,7.097427,34.48977,easy,warning
2,yes,no,straight,turn left,from_right,yes,no,no,no,no,no,yes,30.00004,5.223291,4.58253,hard,warning
1,yes,yes,straight,stop,from_right,no,no,no,no,no,no,no,1.208937,7.848035,18.84777,normal,warning
2,no,yes,reverse,straight,opposite_direction,no,no,no,no,yes,no,yes,22.00037,8.263029,7.048545,easy,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,0.0001107678,6.641286,22.8768,normal,warning
4,yes,no,turn_right,turn left,opposite_direction,yes,no,yes,no,no,no,yes,30.00008,6.260446,8.318939,hard,warning
1,no,yes,reverse,straight,same_direction,no,no,no,no,no,no,no,50.00051,2.008335,5.617598,normal,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,32.00037,1.085812,26.9678,hard,danger
1,no,yes,turn left,straight,from_right,no,no,no,no,yes,no,yes,16.58744,3.208391,5.098347,hard,warning
4,yes,no,straight,turn left,opposite_direction,no,no,yes,yes,no,no,yes,20.00012,4.075781,20.99626,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,48.96665,4.642561,1.805008,normal,warning
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,no,0.0001623238,0.0,19.34384,hard,collision
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,50.00069,1.22038,41.88564,hard,danger
2,no,yes,turn left,straight,opposite_direction,no,no,yes,no,yes,no,yes,49.99999,6.030345,23.58083,hard,warning
2,no,yes,straight,stop,opposite_direction,no,no,no,no,no,no,no,0.0001315937,3.4439,32.67803,normal,warning
3,no,yes,straight,stop,opposite_direction,no,no,no,no,yes,no,yes,5.016407e-05,5.12197,35.82084,normal,warning
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,no,30.01301,2.591696,21.74838,hard,warning
1,yes,yes,straight,reverse,same_direction,no,no,no,no,no,no,no,2.588886,6.912187,11.77995,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,50.01766,5.265755,24.40322,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,40.74077,0.03627074,27.26467,normal,danger
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,yes,no,yes,40.00038,1.703174,22.82942,hard,danger
4,yes,no,reverse,turn left,same_direction,no,no,no,no,yes,no,yes,30.00001,5.408536,4.681789,hard,warning
2,no,yes,straight,stop,opposite_direction,no,no,no,no,no,no,no,8.330341e-05,6.063768,38.48025,normal,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,50.01272,1.11729,26.85103,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,36.00666,5.803842,18.4882,hard,warning
1,yes,yes,straight,turn_right,same_direction,no,yes,no,no,no,yes,yes,20.00036,5.744356,43.16699,easy,warning
2,yes,no,turn left,straight,opposite_direction,no,no,yes,yes,no,yes,yes,0.005918663,5.698103,16.41008,easy,warning
1,no,yes,turn_right,straight,from_right,no,no,no,no,yes,yes,yes,11.97854,4.583284,16.57654,normal,warning
2,yes,no,reverse,stop,same_direction,no,no,no,no,no,no,no,0.0001432647,6.073698,4.539674,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,20.00189,5.45075,26.13785,hard,warning
2,yes,yes,straight,turn_right,from_right,no,no,no,no,no,no,no,36.00035,3.575412,45.37139,normal,warning
1,no,no,straight,turn left,same_direction,no,no,no,no,no,no,no,30.00317,3.014622,9.138526,normal,warning
2,yes,no,turn left,stop,opposite_direction,no,no,yes,no,no,no,yes,21.9948,2.16329,7.05322,easy,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,50.0,2.22942,19.48137,normal,warning
1,yes,yes,turn left,turn left,opposite_direction,no,no,no,no,no,no,no,50.0,3.104975,12.60675,normal,warning
1,yes,yes,turn left,stop,opposite_direction,no,yes,yes,no,yes,yes,yes,6.349476e-05,5.218605,14.29048,easy,warning
2,no,yes,straight,straight,opposite_direction,no,no,no,no,yes,no,no,49.95893,4.477522,45.80173,easy,warning
1,no,yes,straight,stop,same_direction,no,no,yes,no,no,no,yes,50.0,4.611836,11.9228,hard,warning
2,no,yes,reverse,straight,same_direction,yes,no,no,no,no,no,yes,20.01101,2.478298,8.140699,easy,warning
1,yes,yes,straight,straight,opposite_direction,no,yes,no,no,no,yes,yes,50.0015,1.713654,41.03718,easy,danger
2,no,yes,straight,straight,opposite_direction,no,no,no,no,yes,no,yes,20.00067,1.280878,25.46449,normal,danger
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,no,30.00008,9.070452,22.5053,hard,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,yes,10.3593,6.063012,14.8813,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,26.86474,0.940098,40.22878,hard,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,yes,20.00001,5.649384,29.0551,hard,warning
1,no,yes,turn left,straight,same_direction,yes,no,yes,no,yes,no,yes,49.00042,6.686215,3.658273,hard,warning
1,yes,yes,turn left,stop,opposite_direction,no,no,yes,no,no,yes,yes,3.113812,7.328142,25.57729,hard,warning
2,yes,no,turn_right,turn left,opposite_direction,no,no,yes,yes,no,no,yes,30.00106,0.9681976,9.866967,easy,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,no,14.25071,0.3420634,22.96415,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,yes,yes,20.00004,2.965668,54.09369,easy,warning
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,yes,8.87641,4.648219,13.61779,normal,warning
1,no,yes,reverse,straight,opposite_direction,no,no,yes,no,no,no,yes,9.20013,0.4053679,13.64014,normal,danger
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,no,30.00167,3.578397,28.96766,hard,warning
1,no,no,straight,turn left,same_direction,no,no,no,no,no,no,no,30.00073,2.345753,29.2971,normal,warning
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,yes,yes,50.00652,2.295857,9.391122,easy,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,50.00033,2.352667,31.89266,easy,warning
3,yes,yes,straight,straight,from_right,no,no,yes,no,no,yes,yes,33.0,2.943999,14.32109,hard,warning
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,no,30.00009,6.003221,21.76555,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,25.00027,1.43216,5.585012,easy,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,46.75645,2.952729,17.35028,normal,warning
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,no,50.00008,3.778878,30.80666,hard,warning
1,no,yes,straight,stop,opposite_direction,no,no,yes,no,no,no,yes,0.0001235096,1.1803,16.79852,normal,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,37.00011,6.455748,22.25887,hard,warning
2,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,no,29.78407,8.140338,13.42058,hard,warning
2,yes,yes,turn left,stop,opposite_direction,no,no,no,no,no,yes,yes,3.797695e-05,7.291228,26.90647,normal,warning
2,no,yes,turn left,straight,opposite_direction,no,no,yes,no,yes,no,yes,49.08253,3.962202,18.26524,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,32.00512,1.010032,37.99713,hard,danger
1,yes,yes,turn left,straight,opposite_direction,no,yes,yes,no,no,yes,yes,0.0001716393,6.044892,11.25522,hard,warning
3,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,63.61945,7.507595,6.657999,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,50.00017,1.842215,12.17866,hard,danger
3,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,no,20.0,0.2523708,11.46825,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,no,50.00003,3.436097,16.05984,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,38.79812,5.864489,8.353476,hard,warning
1,no,yes,turn left,stop,from_left,yes,no,yes,no,yes,no,yes,16.49958,2.253365,14.15739,hard,warning
1,yes,yes,turn left,straight,same_direction,yes,no,no,no,no,yes,yes,25.06521,2.015672,58.82146,hard,warning
2,no,yes,turn left,straight,opposite_direction,no,no,yes,no,yes,no,yes,50.00636,2.406491,8.025671,normal,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,yes,20.06146,5.30667,16.98833,hard,warning
4,yes,no,turn_right,turn_right,same_direction,no,no,no,yes,no,yes,yes,30.00043,0.0,14.6982,hard,collision
2,no,yes,straight,straight,same_direction,no,no,yes,no,no,no,yes,70.00883,7.20678,21.9106,easy,warning
4,yes,no,stop,turn left,same_direction,no,no,no,no,yes,no,yes,20.0,6.753316,10.4512,hard,warning
2,no,yes,straight,turn_right,same_direction,no,no,no,no,no,no,no,10.30348,3.157008,18.10967,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,yes,35.49105,4.557209,7.230279,hard,warning
1,yes,yes,turn_right,stop,from_right,yes,no,yes,no,no,yes,yes,11.70001,3.185462,15.60943,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,yes,no,yes,50.0,1.620489,7.248505,hard,danger
2,yes,no,turn left,turn left,from_right,yes,no,no,no,no,no,yes,21.00003,6.495337,2.392303,hard,warning
1,no,no,straight,turn left,same_direction,no,no,no,no,no,no,no,30.00035,1.774078,17.08373,normal,danger
3,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,65.08662,1.693047,13.6395,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,22.6741,6.099822,20.56397,easy,warning
3,yes,yes,turn_right,turn left,same_direction,no,no,no,yes,yes,yes,yes,30.01218,3.129439,17.99339,normal,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,20.00008,1.342669,13.60546,normal,danger
1,yes,yes,stop,stop,opposite_direction,yes,no,yes,no,no,no,yes,14.04005,4.847346,6.545002,hard,warning
2,no,yes,turn left,straight,opposite_direction,no,no,yes,no,yes,no,yes,17.572,2.440918,18.54597,hard,warning
2,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,no,yes,yes,50.01444,4.762144,12.7309,normal,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,50.00095,1.241067,40.07993,hard,danger
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,no,30.0002,3.329011,19.23621,hard,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,yes,24.41225,2.852534,21.68555,hard,warning
1,yes,yes,turn_right,stop,opposite_direction,no,yes,no,no,no,yes,yes,8.737221e-05,0.0,53.82674,easy,collision
1,yes,no,turn_right,straight,same_direction,yes,no,no,no,no,yes,yes,39.70068,5.522492,15.96224,normal,warning
1,yes,yes,turn left,straight,same_direction,no,no,no,no,no,no,no,0.0001652148,7.375925,10.62244,hard,warning
1,yes,yes,turn left,stop,from_left,no,no,no,no,yes,yes,yes,0.0001350736,0.3102345,7.718075,hard,danger
2,yes,yes,turn left,straight,from_left,no,no,no,no,no,yes,yes,50.01756,2.979836,16.13215,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,39.2739,6.067734,26.1881,hard,warning
1,yes,no,turn_right,stop,from_right,no,no,no,no,yes,yes,yes,0.0001433183,5.260746,5.454747,hard,warning
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,no,11.58042,5.993151,5.220073,easy,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,50.00074,3.337383,77.03819,easy,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,50.00031,0.3978373,5.191795,easy,danger
2,yes,yes,turn left,straight,from_left,no,no,no,no,no,no,no,0.0001879145,5.191324,10.27626,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,20.81161,0.5613236,33.62012,normal,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,15.29698,4.151912,12.54014,hard,warning
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,yes,no,yes,50.00001,3.47579,29.49373,easy,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,0.0001564348,1.995991,20.87271,normal,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,yes,20.00025,5.231518,18.85498,hard,warning
2,yes,no,turn left,stop,opposite_direction,no,no,yes,yes,no,no,yes,0.001828486,5.954663,26.66844,easy,warning
3,yes,no,turn_right,turn_right,same_direction,yes,no,no,yes,yes,yes,yes,17.45668,4.012788,11.20111,normal,warning
2,no,yes,reverse,straight,same_direction,yes,no,no,no,no,no,yes,25.001,3.74512,7.236455,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,50.00022,4.185894,12.64515,normal,warning
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,no,30.00895,6.724568,9.554317,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,40.47886,6.203129,19.54663,normal,warning
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,no,9.069149e-05,2.521653,26.00399,hard,warning
1,yes,yes,straight,stop,same_direction,no,yes,no,no,no,yes,yes,0.0001699796,0.9784067,41.3693,hard,danger
2,yes,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,50.01277,2.738081,10.20321,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,yes,34.86937,1.870957,36.62552,normal,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,23.00142,3.850693,10.47664,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,24.00001,1.465301,22.82566,hard,danger
1,no,yes,straight,straight,same_direction,no,yes,yes,no,no,yes,yes,30.36705,3.878646,4.019976,normal,warning
1,yes,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,19.82198,5.031631,24.48537,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,60.0,7.627963,26.64483,hard,warning
1,yes,yes,straight,straight,opposite_direction,no,yes,yes,no,no,yes,yes,17.93595,6.835993,16.62675,normal,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,yes,19.99999,5.239832,22.07723,hard,warning
2,yes,no,turn_right,turn left,opposite_direction,no,no,yes,yes,no,no,yes,30.00632,5.282128,23.95515,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,20.00103,1.839042,34.68747,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,no,8.924599e-05,1.487029,26.00399,hard,danger
2,yes,yes,turn left,straight,same_direction,no,no,no,no,no,yes,yes,50.0,5.464549,16.23881,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,20.00014,4.992235,30.84151,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,20.00001,5.645825,42.1886,easy,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,7.773041,1.302661,40.22878,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,23.00137,1.380008,10.55561,normal,danger
2,no,yes,turn left,straight,same_direction,no,no,no,no,yes,no,yes,9.749068e-05,1.608451,9.974489,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,50.00143,4.062404,5.587487,easy,warning
2,no,yes,straight,straight,opposite_direction,no,no,no,no,yes,no,yes,33.85323,3.952518,29.9252,normal,warning
1,yes,no,turn_right,stop,from_right,no,no,no,no,yes,yes,yes,0.0001719605,5.184308,5.914871,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,yes,50.0002,0.6649969,14.16184,hard,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,yes,30.00171,1.778467,20.90059,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,yes,yes,14.44214,0.7930176,51.55924,easy,danger
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,yes,yes,49.00763,5.113708,6.92593,easy,warning
1,yes,yes,straight,stop,same_direction,no,no,yes,no,no,no,yes,6.214138,2.260441,6.424437,normal,warning
3,yes,yes,straight,straight,same_direction,no,no,no,no,no,yes,yes,47.93621,1.774305,17.09921,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,50.0002,0.2726808,15.82714,hard,danger
1,yes,yes,straight,straight,same_direction,no,yes,no,no,no,yes,yes,0.0001638764,1.088045,19.68114,hard,danger
4,yes,no,turn left,turn left,from_left,no,no,yes,yes,yes,no,yes,30.00866,4.590747,10.59411,hard,warning
2,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,40.75536,0.9671309,34.87519,normal,danger
1,yes,yes,straight,stop,from_left,no,no,yes,no,no,yes,yes,2.580478e-05,9.42824,28.31223,easy,warning
3,yes,no,turn_right,turn_right,same_direction,yes,no,no,yes,yes,yes,yes,15.33267,6.459002,11.43713,normal,warning
2,no,yes,reverse,straight,opposite_direction,yes,no,yes,no,no,no,yes,50.00599,6.034851,8.999524,normal,warning
2,yes,no,turn left,turn left,opposite_direction,no,no,yes,yes,no,yes,yes,20.00986,2.394601,20.32028,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,50.00089,4.056319,5.314723,easy,warning
1,yes,yes,turn left,straight,same_direction,yes,yes,no,no,no,yes,yes,17.56,2.300888,35.60961,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,50.11872,1.549895,15.56643,hard,danger
3,no,yes,straight,stop,opposite_direction,no,no,no,no,no,no,no,0.0001158003,1.471037,33.96692,normal,danger
1,no,yes,straight,straight,opposite_direction,yes,no,yes,no,no,no,yes,20.00007,6.089809,14.67955,normal,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,yes,20.00001,6.22459,20.31737,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,50.00048,6.298364,14.10349,normal,warning
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,no,0.0001423011,1.412463,13.51179,easy,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,yes,29.99984,5.240925,19.73832,hard,warning
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,yes,yes,25.64018,0.9934225,7.366423,easy,danger
2,yes,yes,straight,turn_right,opposite_direction,no,yes,no,no,yes,yes,yes,27.76668,3.087946,9.535527,normal,warning
2,yes,yes,straight,straight,opposite_direction,no,no,no,no,no,yes,yes,38.38638,5.724251,23.98493,normal,warning
1,yes,yes,turn left,turn_right,from_left,yes,yes,yes,no,yes,yes,yes,18.70499,8.746949,9.925986,normal,warning
2,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,no,50.0171,1.020547,19.16531,hard,danger
2,no,yes,reverse,straight,same_direction,no,no,yes,no,yes,yes,yes,30.24891,5.827183,9.488528,normal,warning
2,yes,yes,turn_right,turn_right,same_direction,no,no,no,yes,yes,yes,yes,19.61112,3.647576,10.52107,normal,warning
1,yes,yes,stop,turn left,from_right,no,no,no,no,no,no,no,35.87368,3.199039,6.5295,normal,warning
3,yes,no,turn_right,turn_right,same_direction,yes,no,no,yes,yes,yes,yes,17.4566,6.472762,11.20111,normal,warning
1,yes,yes,straight,stop,opposite_direction,no,yes,no,no,no,yes,yes,0.0001038616,4.603765,23.18033,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,20.00001,6.004971,37.14491,easy,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,2.318147e-05,5.436884,23.76326,normal,warning
1,yes,yes,stop,stop,same_direction,no,no,no,no,no,no,no,11.088,5.574304,0.0003773956,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,20.0164,4.532395,25.34249,easy,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,50.00376,2.012447,10.15206,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,36.00327,2.528693,10.20224,easy,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,yes,30.0001,6.018145,18.0512,hard,warning
3,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,no,10.03953,7.960764,1.993657,easy,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,33.13214,5.797956,13.72405,hard,warning
2,yes,no,turn left,turn left,opposite_direction,yes,no,yes,yes,no,yes,yes,30.00002,1.927932,17.60715,hard,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,yes,20.00001,2.220525,28.33985,hard,warning
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,no,6.986564e-05,1.644185,25.36514,hard,danger
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,yes,3.360144,4.295821,15.27914,normal,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,28.30012,5.399479,4.314773,easy,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,50.00001,1.688708,18.63791,normal,danger
2,yes,yes,turn_right,straight,opposite_direction,no,no,yes,no,yes,yes,yes,50.0,7.425798,19.04179,normal,warning
4,yes,no,turn left,turn left,from_left,no,no,yes,yes,yes,no,yes,30.0,2.659178,11.08357,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,20.0003,0.78547,13.26472,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,47.53256,6.273146,4.963442,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,20.00007,1.769961,15.19574,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,1.499033e-05,6.098554,17.71853,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,43.11777,6.037224,25.20258,hard,warning
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,no,no,18.84011,0.0,22.96415,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,6.060376e-05,1.117182,40.75344,hard,danger
1,no,yes,straight,straight,opposite_direction,yes,no,yes,no,no,no,yes,30.00111,6.347227,4.922799,normal,warning
1,yes,yes,straight,straight,from_left,yes,yes,yes,no,no,yes,yes,24.21458,0.06929207,11.82139,normal,danger
1,yes,no,turn_right,stop,same_direction,no,no,no,no,no,yes,yes,8.268311e-06,4.893475,32.35268,normal,warning
3,yes,yes,straight,straight,same_direction,no,no,no,no,yes,no,yes,3.96021,6.82937,23.25742,normal,warning
1,no,yes,straight,straight,same_direction,yes,no,no,no,no,no,yes,45.00032,6.173141,54.37999,normal,warning
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,no,30.00018,6.656246,21.84681,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,21.00016,4.421187,8.724782,normal,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,37.00011,5.763008,20.90037,hard,warning
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,yes,50.00659,2.035289,34.9438,hard,warning
2,no,yes,stop,straight,same_direction,no,no,no,no,yes,no,yes,20.00443,1.48217,3.773043,normal,danger
2,yes,yes,turn left,stop,opposite_direction,no,no,no,no,no,yes,yes,0.001876477,3.445573,30.19596,normal,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,30.0012,3.252301,24.02298,hard,warning
1,no,yes,straight,straight,opposite_direction,yes,no,yes,no,no,no,yes,20.00029,5.794162,13.26856,normal,warning
1,no,yes,turn left,turn left,same_direction,no,no,yes,no,no,no,yes,8.061296,3.359203,12.86706,normal,warning
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,yes,22.56649,2.70399,12.81273,normal,warning
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,yes,40.04435,6.023549,17.76734,hard,warning
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,no,26.01525,3.328331,30.80666,hard,warning
1,yes,yes,turn_right,stop,from_right,no,no,no,no,no,yes,yes,6.908269,5.008267,15.22229,hard,warning
2,yes,no,turn_right,turn left,opposite_direction,no,no,yes,yes,no,no,yes,30.00072,4.33682,23.49421,hard,warning
1,no,yes,straight,turn_right,opposite_direction,no,no,no,no,no,no,no,38.7401,5.810437,4.105961,normal,warning
1,no,yes,turn_right,straight,same_direction,no,no,no,no,no,no,no,50.00005,0.4198314,11.91965,normal,danger
3,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,20.00166,1.027787,25.34796,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,50.00116,5.161544,18.06175,easy,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,11.83574,2.419437,19.2063,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,yes,41.003,0.9230707,9.561455,hard,danger
2,no,yes,straight,straight,same_direction,no,no,yes,no,no,no,yes,47.14418,1.065704,8.440557,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,yes,20.00006,1.58445,26.48645,easy,danger
1,no,yes,turn_right,straight,opposite_direction,yes,no,yes,no,no,no,yes,36.00858,5.5613,10.43208,normal,warning
1,yes,yes,straight,stop,same_direction,no,yes,no,no,no,no,yes,0.000166821,4.895071,10.14799,normal,warning
2,no,yes,reverse,straight,opposite_direction,no,no,no,no,no,no,no,23.00465,2.962166,15.49754,normal,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,60.0,4.634226,20.64237,hard,warning
1,yes,yes,straight,straight,from_left,no,yes,no,no,yes,yes,yes,47.00098,2.388205,43.10247,normal,warning
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,yes,50.00135,1.147215,13.51479,easy,danger
1,yes,yes,turn_right,stop,from_right,yes,yes,no,no,no,no,yes,4.680157,8.218134,20.28152,normal,warning
4,yes,no,turn_right,turn_right,same_direction,no,no,no,no,no,no,no,19.72059,3.144079,15.15576,hard,warning
2,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,no,50.01273,1.022332,19.36358,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,20.00006,1.589051,25.34249,easy,warning
1,no,no,straight,stop,opposite_direction,no,no,yes,no,no,no,yes,0.0001068596,1.056135,16.99798,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,27.0,7.617012,25.89683,normal,warning
1,yes,yes,turn left,straight,same_direction,no,no,no,no,no,yes,yes,9.276816,2.307261,13.53114,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,11.52313,1.977816,17.19493,normal,danger
1,no,yes,straight,straight,same_direction,no,no,yes,no,no,no,yes,50.00003,5.246406,25.7754,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,yes,20.0001,1.484659,26.28213,easy,danger
