lanes,is_intersection,is_two_way_street,bike_maneuver,vehicle_maneuver,maneuver_direction,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,is_bike_infringement,vehicle_speed_max,distance_min,bike_speed_max,level,real_risk
1,no,yes,straight,stop,from_left,yes,no,yes,no,yes,no,yes,9.359879,1.793669,12.15083,hard,danger
2,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,no,12.96006,2.610451,33.96843,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,yes,yes,yes,50.0,0.0,8.717825,normal,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,23.18205,5.656784,15.00462,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,50.00001,1.806407,25.04159,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,20.00031,0.2887599,56.37925,easy,danger
1,no,yes,reverse,straight,opposite_direction,yes,no,yes,no,no,no,yes,42.82774,6.043036,3.256946,normal,warning
1,no,yes,stop,turn_right,same_direction,yes,no,no,no,no,no,yes,30.54274,5.515312,3.109121,hard,warning
2,no,yes,straight,straight,opposite_direction,yes,no,yes,no,no,no,yes,18.84554,3.124404,26.3329,easy,warning
2,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,50.01272,3.841183,14.95477,hard,warning
2,yes,no,turn left,stop,opposite_direction,no,no,yes,yes,no,no,yes,0.004899537,4.653866,24.65013,easy,warning
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,yes,no,yes,45.37027,1.712923,17.96035,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,50.00119,1.560313,6.822862,easy,danger
1,yes,yes,straight,stop,opposite_direction,no,yes,no,no,no,yes,yes,5.059236e-05,5.713307,44.69781,hard,warning
3,yes,yes,stop,stop,same_direction,no,no,no,no,no,no,no,25.46,5.27185,5.197505,easy,danger
2,yes,yes,straight,straight,same_direction,no,no,no,no,no,yes,yes,26.47927,6.255736,18.3602,normal,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,54.80156,2.927513,13.49894,hard,warning
2,yes,yes,turn left,turn_right,same_direction,no,no,yes,no,yes,yes,yes,30.00001,7.83446,21.37301,hard,warning
3,yes,no,turn_right,turn_right,same_direction,yes,no,no,yes,yes,yes,yes,20.72569,2.253516,11.43713,normal,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,50.00192,2.110101,26.13785,hard,warning
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,yes,0.0001515094,3.19251,13.61779,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,yes,20.0002,1.837322,15.98271,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,46.56695,6.190373,9.568223,hard,warning
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,no,5.123481e-05,6.415564,7.187798,normal,warning
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,yes,29.00047,1.197559,26.07469,normal,danger
2,yes,yes,turn left,straight,same_direction,no,no,no,no,no,yes,yes,50.00201,1.049979,16.00713,hard,danger
1,yes,yes,straight,straight,opposite_direction,no,no,no,no,no,yes,yes,2.976651e-05,7.367907,14.18237,hard,warning
3,yes,yes,turn_right,straight,from_left,no,no,no,no,yes,no,yes,20.01479,3.122106,10.77883,easy,warning
1,yes,yes,stop,turn_right,from_left,no,no,yes,no,no,no,yes,12.71056,2.152339,1.910521,hard,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,50.00085,5.581521,36.807,hard,warning
1,yes,yes,straight,straight,same_direction,yes,no,yes,no,no,no,yes,0.0001678917,5.19581,10.43822,hard,warning
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,yes,50.00842,1.710617,4.285669,easy,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,50.00018,1.643236,13.23148,hard,danger
2,yes,yes,turn left,straight,from_right,no,no,no,no,yes,yes,yes,3.541665,7.214973,10.32965,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,yes,2.211074e-05,5.16848,23.60858,hard,warning
2,yes,no,turn left,turn left,opposite_direction,yes,no,yes,yes,no,yes,yes,30.00001,6.468579,16.10828,hard,warning
1,yes,yes,turn_right,stop,from_right,no,yes,yes,no,yes,yes,yes,0.000156649,5.533176,15.39602,easy,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,yes,no,yes,10.03665,4.380845,16.58311,normal,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,yes,20.39241,5.444965,18.85498,hard,warning
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,yes,49.9995,6.830923,3.642486,hard,warning
1,yes,yes,reverse,stop,from_right,no,yes,yes,no,no,yes,yes,6.69303,3.753636,7.12232,normal,warning
1,yes,no,turn_right,straight,same_direction,no,no,no,no,no,yes,yes,12.13292,0.0,41.05727,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,20.00023,0.5991352,52.15627,easy,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,46.12801,2.64922,18.50788,easy,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,25.00208,4.884309,7.635739,hard,warning
4,yes,no,reverse,turn left,same_direction,no,no,no,no,yes,no,yes,30.00001,5.686287,5.252449,hard,warning
1,yes,yes,turn_right,turn_right,same_direction,yes,no,no,no,no,no,yes,50.00001,6.313812,6.597425,normal,warning
1,no,no,turn left,straight,opposite_direction,yes,no,yes,no,yes,yes,yes,50.00931,4.753128,18.07402,hard,warning
2,yes,yes,stop,straight,from_left,no,no,no,no,no,no,no,18.23151,6.849799,0.006765178,normal,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,9.245821e-05,7.187173,11.43015,hard,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,yes,19.99978,5.355063,21.78961,hard,warning
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,yes,50.00125,1.791041,38.59484,hard,danger
2,yes,no,turn_right,turn left,opposite_direction,no,no,yes,yes,no,no,yes,30.00175,0.8628371,10.00609,easy,danger
1,no,yes,turn left,stop,same_direction,no,no,no,no,yes,yes,yes,6.41372e-05,6.97155,6.191349,normal,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,yes,yes,40.9516,0.0,18.93035,normal,collision
1,yes,yes,turn left,stop,from_left,yes,no,yes,no,no,no,yes,8.424782,4.9775,17.90913,normal,warning
1,yes,yes,turn_right,straight,from_right,no,yes,no,no,no,yes,yes,24.19316,3.496152,38.89234,normal,warning
3,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,78.28392,5.207708,16.56352,easy,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,37.00026,5.670095,24.65099,hard,warning
1,no,yes,reverse,straight,same_direction,yes,no,no,no,no,no,yes,39.76426,4.680504,5.763342,hard,warning
1,no,no,straight,stop,same_direction,no,no,no,no,no,no,no,0.0001649472,4.118973,29.78021,normal,warning
4,yes,no,turn left,turn left,from_right,no,no,no,no,yes,no,yes,25.00016,3.817748,6.022299,hard,warning
1,yes,yes,stop,turn left,from_left,no,no,yes,no,yes,no,yes,10.42232,4.369347,8.534324,hard,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,yes,20.00749,5.328807,20.13839,hard,warning
1,yes,yes,turn_right,straight,same_direction,no,no,no,no,no,no,no,29.01331,8.812352,24.35876,normal,warning
2,yes,yes,straight,turn_right,from_right,no,no,no,no,no,no,no,12.49118,4.503767,12.07869,normal,warning
4,yes,no,stop,turn left,from_right,yes,no,no,no,yes,no,yes,30.0004,0.0,6.591522,hard,collision
3,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,45.00856,1.536109,9.957873,hard,danger
1,no,yes,straight,turn_right,same_direction,no,no,no,no,no,yes,yes,12.64998,0.0,12.40894,normal,collision
1,yes,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,32.00005,6.678026,26.2813,hard,warning
1,yes,yes,turn left,turn_right,from_left,yes,yes,yes,no,yes,yes,yes,60.0,3.549091,1.761635,normal,warning
3,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,no,yes,yes,15.42018,0.5197635,64.33054,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,50.0,1.35305,14.71268,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,20.00015,2.522744,7.326094,hard,warning
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,no,no,8.976063,5.390983,3.176089,hard,warning
1,no,yes,straight,turn left,opposite_direction,no,no,yes,yes,no,yes,yes,30.01368,2.193968,16.38362,normal,warning
1,yes,yes,reverse,turn_right,from_right,no,yes,yes,no,no,yes,yes,7.97045,0.0,6.815312,normal,collision
1,yes,yes,straight,stop,from_right,yes,no,no,no,no,no,yes,25.00101,5.624363,18.50254,easy,warning
2,yes,yes,turn_right,straight,from_left,no,no,no,no,no,no,no,15.48603,8.574341,81.84673,easy,warning
2,yes,yes,turn left,straight,from_left,no,no,no,no,no,yes,yes,0.002712768,3.422203,16.13215,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,yes,50.0,1.455985,21.54522,easy,danger
2,yes,yes,straight,turn_right,from_left,no,no,no,no,no,yes,yes,14.31591,6.106577,18.03533,normal,warning
1,yes,yes,turn left,straight,from_left,no,yes,yes,no,no,yes,yes,6.44802,6.834955,8.524698,hard,warning
2,yes,no,turn left,stop,opposite_direction,no,yes,yes,no,yes,yes,yes,0.003071395,4.96958,28.32052,normal,warning
3,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,67.55263,3.42697,10.23844,hard,warning
2,yes,yes,turn left,straight,from_left,no,no,no,no,no,yes,yes,4.108164,2.587757,16.13215,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,50.00043,5.265919,28.73266,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,yes,34.01216,5.155729,8.604734,hard,warning
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,yes,50.00105,4.630205,18.90675,easy,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,50.00008,6.399239,16.15784,normal,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,0.0001783314,2.057269,33.1998,hard,warning
4,yes,no,turn left,turn left,from_left,no,no,yes,yes,yes,yes,yes,22.52984,6.635488,9.768158,hard,warning
1,no,no,straight,turn left,same_direction,no,no,no,no,no,no,no,30.00034,2.208383,14.94016,normal,warning
2,yes,yes,stop,turn_right,same_direction,no,no,no,no,yes,yes,yes,2.97905,0.0,7.823426,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,50.0011,1.614571,22.54265,normal,danger
1,yes,yes,reverse,stop,from_right,no,yes,yes,no,no,yes,yes,7.560114,1.59996,7.12232,normal,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,yes,16.37862,5.644994,15.49128,hard,warning
1,no,yes,straight,straight,same_direction,yes,no,no,no,no,no,yes,43.68519,7.204242,10.01568,normal,warning
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,yes,50.00033,1.661471,34.61426,hard,danger
2,yes,no,turn left,stop,opposite_direction,no,no,yes,yes,no,yes,yes,0.0006657312,0.6290827,16.31321,easy,danger
1,no,yes,reverse,straight,same_direction,yes,no,no,no,no,no,yes,30.01077,5.61196,7.088394,hard,warning
3,yes,yes,turn_right,straight,same_direction,no,no,no,no,yes,yes,yes,80.00076,4.812217,15.93637,hard,warning
1,yes,yes,turn left,straight,opposite_direction,no,no,no,no,no,no,no,28.44526,6.171619,27.81021,hard,warning
1,no,yes,straight,stop,opposite_direction,no,no,yes,no,no,no,yes,6.734153,1.308438,14.15683,normal,danger
2,yes,yes,turn left,turn left,same_direction,no,no,yes,no,yes,yes,yes,0.003541037,1.340578,21.78224,hard,danger
2,yes,yes,turn left,straight,opposite_direction,no,no,no,no,no,no,no,50.0,1.603046,24.76672,hard,danger
4,yes,no,stop,turn left,from_right,yes,no,no,no,yes,no,yes,30.00023,0.933466,6.852471,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,50.00064,3.196806,44.40586,normal,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,39.90752,0.9737997,13.42967,hard,danger
1,no,no,straight,turn left,same_direction,no,no,no,no,no,no,no,30.00001,6.211728,29.2971,normal,warning
2,yes,no,turn left,stop,same_direction,no,no,no,yes,no,yes,yes,2.390251e-05,5.707759,14.85531,easy,warning
3,no,yes,straight,straight,same_direction,no,no,no,no,yes,no,yes,80.01029,1.203345,24.26396,hard,danger
2,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,yes,no,yes,50.00002,0.0,6.234187,normal,collision
2,no,yes,turn_right,turn left,opposite_direction,no,no,no,no,no,no,no,29.0,6.612085,23.01607,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,27.12589,4.62812,9.834285,hard,warning
2,no,yes,straight,straight,opposite_direction,yes,no,yes,no,no,no,yes,20.00062,6.01318,21.67414,easy,warning
2,no,yes,straight,straight,opposite_direction,no,no,no,no,yes,no,yes,50.00421,3.642328,43.35343,normal,warning
4,yes,no,turn_right,turn_right,same_direction,no,no,no,no,no,no,no,14.48742,3.625418,12.36249,hard,warning
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,no,30.00008,5.409708,12.43928,hard,warning
2,yes,yes,stop,straight,same_direction,no,no,no,no,no,no,no,17.84678,5.650784,11.45181,normal,warning
1,yes,yes,stop,stop,same_direction,no,no,no,no,no,no,no,1.729242e-05,5.574161,0.02349037,hard,warning
1,yes,yes,turn left,straight,same_direction,no,no,no,no,no,no,no,60.00011,6.726676,9.830256,normal,warning
1,no,yes,straight,straight,same_direction,no,no,yes,no,no,no,yes,20.00002,5.69086,13.42517,normal,warning
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,no,0.2001176,1.340579,24.85993,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,37.05067,4.362422,15.32447,hard,warning
1,no,yes,turn_right,straight,from_right,no,no,no,no,yes,yes,yes,11.99933,5.848612,16.57654,normal,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,47.00106,1.341177,37.40944,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,24.99993,0.7802846,8.132678,hard,danger
2,yes,yes,turn left,stop,same_direction,no,no,no,no,yes,yes,yes,16.84956,3.047668,10.90471,normal,warning
1,yes,yes,turn_right,stop,opposite_direction,no,no,no,no,no,no,no,12.06016,2.333802,23.55232,hard,warning
1,yes,yes,turn left,turn left,opposite_direction,no,no,no,no,no,no,no,26.0,7.016303,12.4038,hard,warning
1,yes,yes,straight,turn left,from_right,no,yes,no,no,no,yes,yes,9.850788e-06,5.515821,44.13545,hard,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,yes,22.14096,5.789398,19.43959,hard,warning
3,no,yes,straight,straight,same_direction,no,no,no,no,yes,no,yes,80.00053,4.536828,24.47388,hard,warning
1,no,yes,straight,stop,same_direction,no,no,yes,no,no,no,yes,5.744508e-05,5.466767,11.51777,hard,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,yes,20.00471,3.742417,11.53746,hard,warning
1,yes,yes,stop,turn_right,from_left,no,no,yes,no,yes,no,yes,32.73492,0.5689363,2.858733,hard,danger
1,yes,yes,straight,stop,same_direction,no,yes,yes,no,no,yes,yes,0.0001343776,1.351094,34.47849,easy,danger
1,no,yes,straight,turn left,same_direction,no,no,no,no,no,no,no,30.00023,7.87953,34.70918,normal,warning
1,no,yes,straight,stop,from_left,yes,no,yes,no,no,no,yes,6.551659,0.0,11.99656,hard,collision
1,yes,yes,straight,straight,opposite_direction,no,yes,no,no,no,no,yes,20.00018,5.48171,14.04345,easy,warning
2,yes,no,turn left,straight,opposite_direction,no,no,yes,no,no,no,yes,30.00002,8.469843,24.8013,easy,warning
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,no,20.57961,3.493967,21.14693,hard,warning
2,yes,no,turn left,turn_right,same_direction,no,no,yes,yes,no,yes,yes,0.0003460625,3.534414,23.03454,hard,warning
1,no,yes,straight,stop,opposite_direction,no,yes,no,no,no,yes,yes,9.138748e-05,0.6047375,15.7962,easy,danger
2,yes,yes,straight,straight,opposite_direction,yes,no,yes,no,no,no,yes,35.47182,1.584591,11.887,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,43.15286,0.008258224,16.92282,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,20.00021,1.587782,7.776843,hard,danger
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,no,1.073309e-06,1.578433,11.33531,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,20.00023,3.093864,23.34157,easy,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,yes,20.0,5.421266,29.03815,hard,warning
2,no,yes,stop,straight,same_direction,no,no,no,no,yes,no,yes,20.00436,1.763567,5.068513,normal,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,24.87421,6.343394,21.94238,normal,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,25.00079,4.755923,8.913473,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,17.51915,5.096614,15.57647,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,3.292519e-05,2.470932,14.64967,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,20.00025,2.963783,24.77416,easy,warning
1,no,yes,straight,straight,opposite_direction,yes,no,no,no,no,no,yes,19.9668,6.280953,11.2023,easy,danger
2,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,50.0,6.731462,14.52539,hard,warning
1,no,yes,straight,stop,same_direction,yes,no,no,no,no,no,yes,1.402667e-05,7.131481,27.64297,easy,warning
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,yes,yes,6.81758,5.559673,12.54182,hard,warning
2,yes,yes,turn left,straight,from_right,no,no,yes,no,yes,yes,yes,20.00031,0.0,12.28,hard,collision
2,yes,yes,turn left,straight,opposite_direction,no,no,yes,no,yes,no,yes,22.0,5.072893,8.881489,normal,warning
1,yes,yes,straight,stop,same_direction,no,yes,no,no,no,yes,yes,0.0001703009,3.121782,51.18437,easy,warning
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,49.99998,8.576061,37.77723,normal,warning
1,yes,yes,turn left,straight,opposite_direction,no,no,no,no,no,no,no,27.00006,2.026998,16.84848,easy,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,2.976651e-05,6.113981,14.70164,hard,warning
1,yes,yes,straight,stop,from_left,no,no,yes,no,no,yes,yes,3.196152e-05,9.44697,28.37526,easy,warning
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,no,30.00014,4.809757,21.76555,hard,warning
4,yes,no,straight,turn left,same_direction,no,no,no,no,no,no,no,30.03285,2.812221,22.55225,hard,warning
1,no,no,straight,stop,opposite_direction,no,no,yes,no,no,no,yes,3.918901e-05,5.40303,21.58191,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,50.00017,6.128267,38.58723,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,20.00046,2.885789,25.84413,easy,warning
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,yes,20.00019,2.033168,14.85891,hard,warning
1,yes,yes,turn_right,stop,from_right,no,no,no,no,no,no,no,3.960143,4.300378,20.70237,hard,warning
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,no,18.43453,6.343279,0.004100181,hard,warning
1,no,yes,stop,straight,same_direction,no,no,no,no,no,no,no,50.00004,1.468676,0.001503394,normal,danger
2,yes,yes,stop,straight,from_left,no,no,no,no,no,no,no,25.09967,2.250866,5.657217,normal,warning
1,no,no,straight,stop,opposite_direction,no,no,yes,no,no,no,yes,4.679124e-05,1.817939,24.55734,hard,danger
1,yes,yes,straight,turn_right,same_direction,no,yes,no,no,no,yes,yes,12.96223,1.825084,44.62574,easy,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,50.00049,3.962916,6.224582,easy,warning
4,yes,no,stop,turn left,from_left,yes,no,no,no,no,no,yes,14.55516,6.739284,3.246121,hard,warning
2,no,yes,straight,turn_right,same_direction,no,no,no,no,no,no,no,14.16202,6.222325,17.74594,hard,warning
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,no,0.0001502781,5.206514,8.638638,normal,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,50.00148,6.174323,30.6338,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,50.00146,2.092142,5.474093,easy,warning
2,yes,yes,turn_right,straight,opposite_direction,no,no,no,no,yes,no,yes,50.01273,4.009792,11.27868,normal,warning
2,yes,yes,turn left,straight,opposite_direction,no,no,no,no,no,yes,yes,13.11953,1.844335,56.95863,normal,danger
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,no,22.35197,5.099034,11.54398,hard,warning
1,no,yes,stop,turn_right,same_direction,yes,no,no,no,no,no,yes,25.91984,5.852975,4.157731,hard,warning
2,yes,yes,turn left,turn left,same_direction,no,no,yes,no,yes,yes,yes,18.07687,5.153656,20.71945,hard,warning
3,no,yes,turn_right,straight,same_direction,no,no,no,yes,yes,no,yes,80.00568,4.324267,49.14827,easy,danger
2,yes,no,straight,straight,opposite_direction,yes,no,yes,yes,no,no,yes,30.00003,6.017946,23.75787,easy,warning
1,no,yes,straight,straight,from_right,yes,no,yes,no,yes,no,yes,7.919252,6.740882,2.836377,hard,warning
3,no,yes,straight,stop,opposite_direction,no,no,no,no,yes,no,yes,2.634015e-05,4.66947,41.93904,normal,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,yes,27.09364,2.360938,20.26416,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,50.00016,0.8633423,20.81854,hard,danger
1,yes,yes,reverse,turn_right,from_right,no,yes,yes,no,no,yes,yes,12.5684,0.0,6.815312,normal,collision
1,no,yes,straight,straight,same_direction,no,no,yes,no,no,no,yes,20.00007,7.504098,20.07594,normal,warning
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,no,0.0001693907,1.236731,24.85993,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,yes,50.00006,2.162666,17.05631,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,20.00007,2.963273,21.69026,easy,danger
1,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,no,yes,yes,3.4761,2.298731,24.55052,hard,warning
2,no,yes,turn_right,straight,same_direction,no,no,no,no,yes,no,yes,48.18239,6.699774,10.00334,normal,warning
2,yes,yes,stop,straight,from_left,no,no,no,no,no,no,no,28.4906,4.298597,0.01534373,normal,warning
1,no,yes,straight,straight,opposite_direction,yes,no,no,no,no,no,yes,0.3463089,6.696582,12.94778,normal,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,48.37311,6.167983,20.98188,hard,warning
2,no,yes,turn left,straight,from_right,no,no,no,no,yes,no,yes,70.00278,0.848242,7.098478,normal,danger
1,no,yes,straight,turn_right,same_direction,no,no,no,no,no,no,no,10.32396,4.54198,6.779294,normal,warning
3,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,no,14.78832,2.86427,0.8376486,easy,warning
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,no,no,9.984846,5.029871,7.86696,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,24.00023,2.473222,23.4835,hard,warning
2,yes,yes,turn left,straight,from_left,no,no,no,no,yes,yes,yes,12.01817,6.300478,10.90471,normal,warning
1,yes,yes,straight,stop,from_right,no,no,no,no,no,no,no,9.593811e-05,9.445005,15.69373,hard,warning
4,yes,no,turn left,turn left,from_left,no,no,no,yes,yes,yes,yes,30.00008,2.877769,11.49706,hard,warning
2,no,yes,turn left,straight,same_direction,no,no,no,no,yes,no,yes,38.34265,6.733361,11.38604,hard,warning
2,no,yes,turn left,straight,opposite_direction,no,no,yes,no,yes,no,yes,27.13388,1.365464,22.32441,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,50.00151,4.453006,5.13952,easy,warning
2,yes,no,straight,turn left,from_right,yes,no,no,no,no,no,yes,30.00001,1.564962,4.585427,hard,danger
2,no,yes,reverse,straight,same_direction,no,no,no,no,no,no,no,37.00001,1.032668,16.73246,normal,danger
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,no,11.36808,7.895635,0.0002296242,hard,warning
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,no,49.99998,5.119421,0.002333051,hard,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,yes,30.0022,5.132099,22.34967,hard,warning
4,yes,no,turn left,turn left,same_direction,no,no,no,no,no,no,no,52.4535,5.471432,19.623,hard,warning
1,no,yes,straight,straight,opposite_direction,yes,no,no,no,no,no,yes,20.00001,0.2273132,28.04919,normal,danger
1,no,yes,reverse,straight,same_direction,yes,no,no,no,no,no,yes,45.00014,6.310286,54.58307,normal,warning
2,yes,yes,turn left,straight,from_right,no,no,no,no,yes,yes,yes,33.10378,3.542941,7.823426,normal,warning
3,yes,yes,straight,straight,from_left,no,no,no,no,no,yes,yes,78.12938,3.988323,52.68736,normal,warning
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,no,5.530361e-05,5.122642,10.22266,normal,warning
3,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,no,66.28924,4.641396,30.35806,normal,warning
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,yes,20.0,5.685567,10.44162,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,50.00158,2.179562,23.45181,hard,warning
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,13.69595,0.9205782,19.01652,hard,danger
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,yes,yes,30.58868,1.112473,2.510273,easy,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,44.35064,6.860246,9.849735,hard,warning
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,yes,33.00264,5.644011,15.78269,easy,warning
1,yes,yes,stop,stop,same_direction,no,no,no,no,no,no,no,50.00001,2.585699,4.416194,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,60.00002,5.429307,23.02029,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,50.00391,1.04321,26.60948,normal,danger
1,no,yes,turn left,straight,from_left,no,no,no,no,yes,no,yes,0.0001824537,3.956652,7.991207,hard,warning
2,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,no,21.69217,2.841589,16.12596,hard,warning
2,yes,no,straight,turn left,same_direction,no,no,no,no,no,no,no,30.00401,1.499014,19.8121,hard,danger
3,yes,yes,turn_right,straight,from_left,no,no,no,no,no,no,no,18.18009,2.646491,7.010489,hard,warning
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,no,50.00012,5.203703,23.33776,hard,warning
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,yes,24.84389,5.789413,19.96518,hard,warning
